filepath,filename,class,width,height,format,file_size_kb,sha256,split
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-10-06-33-PM_png.rf.f33836c08d0b9e608f75af8ce019d6a8.jpg,Screen-Shot-2021-11-22-at-10-06-33-PM_png.rf.f33836c08d0b9e608f75af8ce019d6a8.jpg,blue_finger,416,416,JPEG,10.0,f7a1aaa8effe1703d74ba4c733d9dded6602053c091cb994cf40b625293f2f65,val
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-10-06-37-PM_png.rf.abeb1b77e5d1fb962b1f831188364b29.jpg,Screen-Shot-2021-11-22-at-10-06-37-PM_png.rf.abeb1b77e5d1fb962b1f831188364b29.jpg,blue_finger,416,416,JPEG,11.42,9c7011a02243bff0c3b3cc5170851827c46fd225b0f5724f94c2a281a82a137b,val
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-9-46-12-AM_png.rf.f1b191a15b76d92044ef3ce6914eeceb.jpg,Screen-Shot-2021-11-22-at-9-46-12-AM_png.rf.f1b191a15b76d92044ef3ce6914eeceb.jpg,clubbing,416,416,JPEG,10.6,5d1cabc1b18060034bd0e6021f98c0c65f4b08044303495e78d2aaa24cc9b7de,val
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-10-15-at-10-43-29-AM_png.rf.7f764dc977d9bff72b2107fd648c62e9.jpg,Screen-Shot-2021-10-15-at-10-43-29-AM_png.rf.7f764dc977d9bff72b2107fd648c62e9.jpg,blue_finger,416,416,JPEG,10.78,88aa7fee7713f136076d150a9b0f4710400821058ba5c40e2e2ca31bd094c45d,val
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\81_JPG.rf.63527bfd407e40fa66dbe9a8fdab9625.jpg,81_JPG.rf.63527bfd407e40fa66dbe9a8fdab9625.jpg,pitting,416,416,JPEG,15.4,f307695ef981585e97bab92edef0cb1c30772fc9a113ea9fa4f2fcff48c3bbe6,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h174_png.rf.fb11729ca47ca1e7e47d7d368939a56d.jpg,h174_png.rf.fb11729ca47ca1e7e47d7d368939a56d.jpg,Healthy_Nail,416,416,JPEG,73.15,7d07f1322ac1d380707376d312801a82eb970a615b33da00be45cc78ef58337b,val
C:\Users\venka\Documents\Project\data\extracted\data\validation\clubbing\Screen-Shot-2021-10-26-at-12-07-03-PM_png.rf.2a2d2f13976b58b491b4eda7ae861da6.jpg,Screen-Shot-2021-10-26-at-12-07-03-PM_png.rf.2a2d2f13976b58b491b4eda7ae861da6.jpg,clubbing,416,416,JPEG,13.86,505cd12ba37bebfc14425318ff52018ef90b6671b238cfd69ddc78166b7f65b2,val
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-9-46-05-PM_png.rf.013717b068a0548f1a23f12a1f7cd09c.jpg,Screen-Shot-2021-11-22-at-9-46-05-PM_png.rf.013717b068a0548f1a23f12a1f7cd09c.jpg,blue_finger,416,416,JPEG,12.96,ddafe8adbf05d19ee4f34782ce6f77d5eeb352a64602432019597937b3e8dc5c,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-8-35-38-PM_png.rf.506c176be288f5628f222818b0f68ed0.jpg,Screen-Shot-2021-11-20-at-8-35-38-PM_png.rf.506c176be288f5628f222818b0f68ed0.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,10.34,1487b90c27d7f1d76676726d9db1cb7e2263085a093f45bdb3c53f6317a59d3e,val
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\249_jpg.rf.a057d987bcfb97f8bbf0672841e3578c.jpg,249_jpg.rf.a057d987bcfb97f8bbf0672841e3578c.jpg,pitting,416,416,JPEG,15.42,1bae968a482072771e0c72828edf131b4a3c0b18924af13cbe35c5e8876037ff,val
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\64_JPG.rf.afc1bef0662e242446238340b447e89a.jpg,64_JPG.rf.afc1bef0662e242446238340b447e89a.jpg,pitting,416,416,JPEG,14.43,3d2b73fc2a2d8c9583e34f3c799df70717cb798edd5411181c0d0cc1090bd68c,val
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-10-09-35-PM_png.rf.5962882e0ab125da4f3990c04789751c.jpg,Screen-Shot-2021-11-22-at-10-09-35-PM_png.rf.5962882e0ab125da4f3990c04789751c.jpg,blue_finger,416,416,JPEG,8.46,e44bbea74e1b0d9f940da9be7ea8ffc29b2a073c39a9a5c0c4694789f0dbbb1e,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-22-015244_png.rf.423236496bfbcde315b51fb60cf8b727.jpg,Screenshot-2021-11-22-015244_png.rf.423236496bfbcde315b51fb60cf8b727.jpg,Onychogryphosis,416,416,JPEG,12.9,580658bdba6dc7338459bd12bc8d4e04da6d8301135142e3ba3525c9e114e70e,val
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\191_JPG.rf.232471418bd803ed396a17e0bd603d68.jpg,191_JPG.rf.232471418bd803ed396a17e0bd603d68.jpg,pitting,416,416,JPEG,16.32,565864461bcd910f8912ea963453885c38eb9c55d59a017d1dc6aee5efc84a02,val
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\224_JPG.rf.3bb6f246bc2d81440a99749bdc47ddad.jpg,224_JPG.rf.3bb6f246bc2d81440a99749bdc47ddad.jpg,pitting,416,416,JPEG,16.46,084aa8d2301fdc197b4ca63788574a49ac10fbd5534887e46c76f2f21a705c40,val
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-8-44-54-AM_png.rf.be32b9bf1f900d8cf73516ea6e966726.jpg,Screen-Shot-2021-11-22-at-8-44-54-AM_png.rf.be32b9bf1f900d8cf73516ea6e966726.jpg,clubbing,416,416,JPEG,9.37,753e52292f2fcc7a157cc8179b1d0cb0c0b268cef3e63efc538fdec956c4ecb3,val
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-5-11-17-PM_png.rf.8ed7ea99d11cbbee9372d336b0ed03b4.jpg,Screen-Shot-2021-11-22-at-5-11-17-PM_png.rf.8ed7ea99d11cbbee9372d336b0ed03b4.jpg,blue_finger,416,416,JPEG,10.53,8d7630d52ed2505307f03110ab0acb8db3bdcbe635e459950129dada32e10505,val
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-8-09-17-AM_png.rf.f3536d256e94595a1b9ebba5f7836f26.jpg,Screen-Shot-2021-11-22-at-8-09-17-AM_png.rf.f3536d256e94595a1b9ebba5f7836f26.jpg,clubbing,416,416,JPEG,13.25,d9405a2dc95642bbf0b619eb097cc8e936d4c6eb93d5b77c0917554c14bc21d7,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-12-52-33-AM_png.rf.8d295d7c521dd2c6ab026979667670ee.jpg,Screen-Shot-2021-11-19-at-12-52-33-AM_png.rf.8d295d7c521dd2c6ab026979667670ee.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,10.88,c9a14c2c12236a5f7d5862ebe91e2d4a5f771342e1874e5468a2e318088fd4c3,val
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-8-19-28-AM_png.rf.4dea6c92a5889ba1af6d0e49dff23b2d.jpg,Screen-Shot-2021-11-22-at-8-19-28-AM_png.rf.4dea6c92a5889ba1af6d0e49dff23b2d.jpg,clubbing,416,416,JPEG,12.12,e9068de298c5fc136bfb3f85f252e96fb9bdd862b07dc965e4c8844cfab4f7f7,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-19-010811_png.rf.3ebbf46b1c498ecff02f6e4d1b5ddf6c.jpg,Screenshot-2021-11-19-010811_png.rf.3ebbf46b1c498ecff02f6e4d1b5ddf6c.jpg,Onychogryphosis,416,416,JPEG,19.48,7cbcb7953a99cbe74cc80d08fe449f11c0de37358702aae52bd4ac2357426632,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Nail-apparatus-lentigo-in-an-adult_Q320_jpg.rf.9d072b7e4ac0f85b452e8b0e8826e855.jpg,Nail-apparatus-lentigo-in-an-adult_Q320_jpg.rf.9d072b7e4ac0f85b452e8b0e8826e855.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,15.02,3e657ad200009635eeef289cd41b23e53ebdb7ac645d0cb9e176f187b2704120,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-19-010811_png.rf.00d34d3de684d937256c5bd27ce0a400.jpg,Screenshot-2021-11-19-010811_png.rf.00d34d3de684d937256c5bd27ce0a400.jpg,Onychogryphosis,416,416,JPEG,19.43,397f2a10a251a3aff1d89bab5a59df312a911a07bf6b0bb1088ab806c4812629,val
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\297_JPG.rf.c6cee861efd958ff78aee1f5e6b0bf44.jpg,297_JPG.rf.c6cee861efd958ff78aee1f5e6b0bf44.jpg,pitting,416,416,JPEG,16.45,01df423c7056fef02fb6dfd3b948f486baeea37c6e5718d912615963fe8d34a8,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-10-43-27-PM_png.rf.83f548387d412d5346291b0799d25972.jpg,Screen-Shot-2021-11-20-at-10-43-27-PM_png.rf.83f548387d412d5346291b0799d25972.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,12.16,b919b99e36d15757b593f35d6d595af192abeaec68ceb63f87fd7a7fd0a0bb43,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-8-18-10-PM_png.rf.4084904a46bcecd7736b98bb606c168d.jpg,Screen-Shot-2021-11-20-at-8-18-10-PM_png.rf.4084904a46bcecd7736b98bb606c168d.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,10.0,5d0ffa46ecba24b9ce6470f395f02a8885f1b11e0d9f45e75d42735bb4da06ff,val
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-9-51-10-AM_png.rf.45691fd37867d8f881b0229b270592e2.jpg,Screen-Shot-2021-11-22-at-9-51-10-AM_png.rf.45691fd37867d8f881b0229b270592e2.jpg,clubbing,416,416,JPEG,12.9,87588d49b8081cb131dfc9c01566b5f209ea3d709997bf07ae31afd5a6edd30f,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h46_png.rf.c315915b708131b23168f33eeebcf24d.jpg,h46_png.rf.c315915b708131b23168f33eeebcf24d.jpg,Healthy_Nail,416,416,JPEG,67.87,477f3ac2a3ed6d19492e485fe665aef81cc6b4cf608b51bcc6796bf26be1226c,val
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\165_jpg.rf.a1f70b9d30b7a147bd80dc524755d27f.jpg,165_jpg.rf.a1f70b9d30b7a147bd80dc524755d27f.jpg,pitting,416,416,JPEG,13.69,e8e63003fb4a51a63716ed93701c1015915f795ebe95a1115fb11b25abaf7697,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-33-18-AM_png.rf.11e7e70f668cfc1b77066799cd0a8a3c.jpg,Screen-Shot-2021-11-19-at-1-33-18-AM_png.rf.11e7e70f668cfc1b77066799cd0a8a3c.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,11.87,a0d1fee4658bf1adfd56df50de3a8d142899de386ff53846edd389e73e16286c,val
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-10-15-at-10-51-13-AM_png.rf.c8b53ab79fdafea8067f3bf55557b23c.jpg,Screen-Shot-2021-10-15-at-10-51-13-AM_png.rf.c8b53ab79fdafea8067f3bf55557b23c.jpg,blue_finger,416,416,JPEG,11.59,902bf68fbb7f84e47e307b1fe311fd35f9429c0344a70a3f15164d600d806ccf,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-21-192708_png.rf.93708a424fbd5599d95ea56035d3c1e3.jpg,Screenshot-2021-11-21-192708_png.rf.93708a424fbd5599d95ea56035d3c1e3.jpg,Onychogryphosis,416,416,JPEG,17.26,adc0de8aa003f1633f3051d90958f30016dcf019f2a4f60fedc922c6d937b177,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-19-012312_png.rf.810cce72f50ccab3bc92c758119ef5c0.jpg,Screenshot-2021-11-19-012312_png.rf.810cce72f50ccab3bc92c758119ef5c0.jpg,Onychogryphosis,416,416,JPEG,13.31,164f0ca32fa662854676d20eef32c865ca4dd3ce809a59a7e488d2afa034a208,val
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-10-07-07-AM_png.rf.f6fb9e4a8ea27a224bae45d1173713df.jpg,Screen-Shot-2021-11-22-at-10-07-07-AM_png.rf.f6fb9e4a8ea27a224bae45d1173713df.jpg,clubbing,416,416,JPEG,10.07,17d7052370088bd71d44370c38f9f7df2f9bbb295c87e5f24f626407a536a6a1,val
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-8-30-42-AM_png.rf.25c8343f06b6c3516cc0fece38989137.jpg,Screen-Shot-2021-11-22-at-8-30-42-AM_png.rf.25c8343f06b6c3516cc0fece38989137.jpg,clubbing,416,416,JPEG,13.22,6632da7c638b3381602442fab2915c36e95ec62741d950effff810503addfa75,val
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\154_jpg.rf.fe45730991a846362e79d30eafa30695.jpg,154_jpg.rf.fe45730991a846362e79d30eafa30695.jpg,pitting,416,416,JPEG,11.02,4f98ab823000c5ce6f57c4c3f40d47cbac674891c0d59345ed7fb9cc48c7e245,val
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\311_JPG.rf.33661229ec47452d6624a2ce8a23a8b0.jpg,311_JPG.rf.33661229ec47452d6624a2ce8a23a8b0.jpg,pitting,416,416,JPEG,15.19,db9d083d4e7dad117068bbfa2ee5799558e365bf872479a715a87870e2b0b829,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screen-Shot-2021-11-16-at-10-51-10-PM_png.rf.7f7f6487324d874e5bced4e100971fd8.jpg,Screen-Shot-2021-11-16-at-10-51-10-PM_png.rf.7f7f6487324d874e5bced4e100971fd8.jpg,Onychogryphosis,416,416,JPEG,11.78,fdc2011da4aa7fa3badf56a60f858d91a86a6b490cbf4317941ac6ce68c3f376,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-47-44-AM_png.rf.ac2f616e1cbacee0d4da17c4a3410d21.jpg,Screen-Shot-2021-11-19-at-1-47-44-AM_png.rf.ac2f616e1cbacee0d4da17c4a3410d21.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,9.19,055c197e729cde1ed5dbc9c86a6c250f92a5767078e6da1b76f02ad5a750e85b,val
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-8-15-37-PM_png.rf.1caf3f7b4130a4ab72f97934fdd47d61.jpg,Screen-Shot-2021-11-22-at-8-15-37-PM_png.rf.1caf3f7b4130a4ab72f97934fdd47d61.jpg,blue_finger,416,416,JPEG,11.59,d42be3e9b7c0fc02c592bb1dcafc239f30c3e65096003245aae420f2e2e50448,val
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-9-07-39-AM_png.rf.7024293e27379d6b4852923dc843bf87.jpg,Screen-Shot-2021-11-22-at-9-07-39-AM_png.rf.7024293e27379d6b4852923dc843bf87.jpg,clubbing,416,416,JPEG,12.47,95b8bf1aecd1929cb0caaeb3398bc0e3bf9a209105ed9d26889f16a07686073b,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-10-37-59-PM_png.rf.9e24ca5b1903ee6b65cd4761e4502e32.jpg,Screen-Shot-2021-11-20-at-10-37-59-PM_png.rf.9e24ca5b1903ee6b65cd4761e4502e32.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,12.05,c4d33ad887654d8b5a5ecb484cc37dd471729db3c6981d870c1e77f0ebcc46a7,val
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-4-52-16-PM_png.rf.252686f5225089c723a7539a20271c6e.jpg,Screen-Shot-2021-11-22-at-4-52-16-PM_png.rf.252686f5225089c723a7539a20271c6e.jpg,blue_finger,416,416,JPEG,11.32,81859eb7f04d9d2737fc631aa3297b62d0b5d44142ff0f2e0514f7374d1690c5,val
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\282_jpg.rf.22adee0e539dfa85143ee96f122e1c22.jpg,282_jpg.rf.22adee0e539dfa85143ee96f122e1c22.jpg,pitting,416,416,JPEG,14.77,93b5e57c31a2ce5cd33bd5442f47e329780e59a7f5f2ef1998b64221edeac1c3,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-58-51-PM_png.rf.eb238fce0f91aea0e7291c344cff82a9.jpg,Screen-Shot-2021-11-16-at-6-58-51-PM_png.rf.eb238fce0f91aea0e7291c344cff82a9.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,11.45,1697db63c706c2882ec49b44dadf405fa407f7fdf3e3649b714f4345abd35dff,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-8-11-49-PM_png.rf.7626241e42cafb18092c93eb0760a73d.jpg,Screen-Shot-2021-11-20-at-8-11-49-PM_png.rf.7626241e42cafb18092c93eb0760a73d.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,11.71,09517ddb2749f88953d93db1f4711899421a7d312840056abd3045995375c73b,val
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-10-15-at-10-38-28-AM_png.rf.46f700175938fe100e267e4d3781404d.jpg,Screen-Shot-2021-10-15-at-10-38-28-AM_png.rf.46f700175938fe100e267e4d3781404d.jpg,blue_finger,416,416,JPEG,11.59,fb05a4925b8a6cb9dd1e051dcd539909ee8a85b24e08fa5a0ee312add9f539a9,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-8-26-51-PM_png.rf.f2a1dc94e4efbe6ee13c9f6562740cea.jpg,Screen-Shot-2021-11-20-at-8-26-51-PM_png.rf.f2a1dc94e4efbe6ee13c9f6562740cea.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,15.5,5e78188d59fd0696fe2f9ca2127234bb7f491844943171f78fda37ff78ef10eb,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-14-39-PM_png.rf.4fb61121fbf5c300f085ecd8a08e2ea1.jpg,Screen-Shot-2021-11-16-at-7-14-39-PM_png.rf.4fb61121fbf5c300f085ecd8a08e2ea1.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,15.32,67480903a6cf765c3859fa1cfe927206b0773ab16f3166d950956396b75f8bf2,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-22-022005_png.rf.6c0848117ed0a05d5e0bfb7da1f9ce98.jpg,Screenshot-2021-11-22-022005_png.rf.6c0848117ed0a05d5e0bfb7da1f9ce98.jpg,Onychogryphosis,416,416,JPEG,12.23,a064c54c0f63c42960f041efecbf463cb2846449d7c99930ffc1d3160dcf9d10,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-12-47-AM_png.rf.fa584ae5010bd649aa700724520b69e0.jpg,Screen-Shot-2021-11-19-at-2-12-47-AM_png.rf.fa584ae5010bd649aa700724520b69e0.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,12.21,9e27d6a53a5bae9e6983a38eb738f9dbcd952ddfafabc5fcce682e528ac7ceb5,val
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\312_jpg.rf.ddaa26e2600e9f3f106225ec6d351dda.jpg,312_jpg.rf.ddaa26e2600e9f3f106225ec6d351dda.jpg,pitting,416,416,JPEG,18.82,dcb6aa37c45bd5e126b7027d211c111d9b5a1cb1afb2a0299a689bdd7c1fb47c,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h9_png.rf.4a11c4365a9b6e4c3a7ba8dae35f0236.jpg,h9_png.rf.4a11c4365a9b6e4c3a7ba8dae35f0236.jpg,Healthy_Nail,416,416,JPEG,75.89,f95e09307a2324a209b353d68718cd72e8df771cce8890bfe3f723f578ab5371,val
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\2_JPG.rf.c19edaceb5bdd82263190a46fb5c4039.jpg,2_JPG.rf.c19edaceb5bdd82263190a46fb5c4039.jpg,pitting,416,416,JPEG,14.68,47b06e663e03b5c5131bc5a17d613f4f5155f1947b2b487822dad5de26c3ff24,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-7-49-38-PM_png.rf.6303bede7c4640191595f5c50690d4f1.jpg,Screen-Shot-2021-11-20-at-7-49-38-PM_png.rf.6303bede7c4640191595f5c50690d4f1.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,16.07,6bbe82ca62b2b7cbe1f642f65b972442834c2f1530257eb75412c561b858f43e,val
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\142_JPG.rf.2452d3716890307cb9f4da69f5ccbfd6.jpg,142_JPG.rf.2452d3716890307cb9f4da69f5ccbfd6.jpg,pitting,416,416,JPEG,13.8,c1551a9798010ad0661f426ae73b2235452719035bdcc2ddabc4ff1ccdf2d5a4,val
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\63_JPG.rf.4b76549327847585d42ef6ef475fc103.jpg,63_JPG.rf.4b76549327847585d42ef6ef475fc103.jpg,pitting,416,416,JPEG,12.95,027ec73a96216789b3f3e043a47f4cabcc4182f94d06b649a763448d582e16f8,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-07-21-PM_png.rf.350f77c6b4430c9ecf9fd7cc98d56672.jpg,Screen-Shot-2021-11-16-at-7-07-21-PM_png.rf.350f77c6b4430c9ecf9fd7cc98d56672.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,15.32,bb9f49da24aca534625c547d0c91d1108071972c858f98dcfbc52818ecbf1e61,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-8-35-31-PM_png.rf.c7d089b54fed0d24c6903c02e5394310.jpg,Screen-Shot-2021-11-20-at-8-35-31-PM_png.rf.c7d089b54fed0d24c6903c02e5394310.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,10.28,4e6effca553796a9df2faddc4cd4911d8ca2c7e634fe7de6d8aabcc0e3bdea5e,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-21-174416_png.rf.9c85176d7aea23d6e3ce45db0689cb08.jpg,Screenshot-2021-11-21-174416_png.rf.9c85176d7aea23d6e3ce45db0689cb08.jpg,Onychogryphosis,416,416,JPEG,14.04,95c51865d401d33776b0a600ab3846ba6955b8de94dc4f59f82daae6a5aaf279,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h163_png.rf.6be053dbea9411ec37745327100babfd.jpg,h163_png.rf.6be053dbea9411ec37745327100babfd.jpg,Healthy_Nail,416,416,JPEG,69.18,49858202f1aced92f459195d2b4599e916bd3f3708d8eeb4c5faa33d4622c89e,val
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-9-46-26-AM_png.rf.0a59bddbe0fd9caf9e94435ca7d2b883.jpg,Screen-Shot-2021-11-22-at-9-46-26-AM_png.rf.0a59bddbe0fd9caf9e94435ca7d2b883.jpg,clubbing,416,416,JPEG,13.22,fa245e3097c301a32bbb539e8817207e2d0c65e0a52ef0901643f5c4498182a4,val
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-9-44-21-AM_png.rf.37948056b205dfbf9f1564b6ba705602.jpg,Screen-Shot-2021-11-22-at-9-44-21-AM_png.rf.37948056b205dfbf9f1564b6ba705602.jpg,clubbing,416,416,JPEG,13.42,f7e46693fc92990e620b6fb3372cd43d21e1ab542ba422a8d127bf9c392f56d4,val
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-5-19-05-PM_png.rf.53bac48c999fd88dadee401935b53613.jpg,Screen-Shot-2021-11-22-at-5-19-05-PM_png.rf.53bac48c999fd88dadee401935b53613.jpg,blue_finger,416,416,JPEG,12.53,1705a44940b725a0bd58bf0720389526ff52a12a2c56f7c6c3998ab68e54bb94,val
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-59-34-AM_png.rf.d7471d003390147337786dbbb814163c.jpg,Screen-Shot-2021-11-19-at-1-59-34-AM_png.rf.d7471d003390147337786dbbb814163c.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,15.45,ad70754df52b1bb6d26b190d8f84f37781b50860cfa05290344a37f9578feb6f,val
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-8-22-58-AM_png.rf.6c03e2b7cdd27078a979e7b944d933a5.jpg,Screen-Shot-2021-11-22-at-8-22-58-AM_png.rf.6c03e2b7cdd27078a979e7b944d933a5.jpg,clubbing,416,416,JPEG,13.25,d92f3bb1910716f3fa3060284295fb16e4f31071182cd9d8e38790b085cc706f,val
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-9-37-36-AM_png.rf.2cca42df8649031fde9395c196113601.jpg,Screen-Shot-2021-11-22-at-9-37-36-AM_png.rf.2cca42df8649031fde9395c196113601.jpg,clubbing,416,416,JPEG,12.09,a005e09601cae8d5c145b101566c0faade2fc1f3e474b143cfad24afd8ce4f3b,val
C:\Users\venka\Documents\Project\data\extracted\data\validation\pitting\108_JPG.rf.2ec505974a0d5d9aa69deb3579f03cfd.jpg,108_JPG.rf.2ec505974a0d5d9aa69deb3579f03cfd.jpg,pitting,416,416,JPEG,14.0,e6408c6ab1a67c69b12ae70d7508312198bf42541cdedd3bf252b9f4c710ae92,val
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-5-11-21-PM_png.rf.e813dbc40d53463ac97ffa417273961d.jpg,Screen-Shot-2021-11-22-at-5-11-21-PM_png.rf.e813dbc40d53463ac97ffa417273961d.jpg,blue_finger,416,416,JPEG,9.55,d608ecc68ffc8a7fdc7ca6e8441abd2538ecc82ca982942d2cef860d628a3636,val
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\27_JPG.rf.01991cee7535e6109435cb2abf554744.jpg,27_JPG.rf.01991cee7535e6109435cb2abf554744.jpg,pitting,416,416,JPEG,9.74,2f6c8f5c7e403e652adb264f97b006af672c6767eb007fd192206c356e7bd0a8,val
